date,vendor,brand,category,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_has_treats_that_have_an_appealing_package_mean,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_funnel_metrics_advocacy_t2b_buyers,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_probably_would_buy_net,directions_positive_brand_trust,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,neilsen_panel_value_per_occasion,ratings_reviews_good_experience_percentage,ratings_reviews_positive_ratings_percentage,ratings_reviews_review_rating_average,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_value_for_the_money,search_searchvolume_share,social_percent_positive_neutral,social_share_of_total_buzz_post,market_share
2024-04-20,vendor_2,brand_4,category_2,59.61671294,30.52498222,60.390625,44.44753932,,59.96932515,78.93814433,,62.72641509,,,61.95705521,,,24.96478553,71.7977907,56.3046875,67.07125835,67.00906992,59.86792453,73.12873298,54.49652629,26.90755158,,69.80672497,70.578125,69.41237113,,66.36991562,8.327790657,89.3338251,26.80882233,22.50101567,23.2564368,82.71699717,124.1670302,104.8412319,8.803,3.0,10.0,4.408450704,1.444736966,0.875,1.2,1.638211382,1.583333333,0.039485457,0.724409449,0.800331172,0.033154676
2024-04-27,vendor_2,brand_4,category_2,59.61671294,30.52498222,60.390625,44.44753932,,59.96932515,78.93814433,,62.72641509,,,61.95705521,,,24.96478553,71.7977907,56.3046875,67.07125835,67.00906992,59.86792453,73.12873298,54.49652629,26.90755158,,69.80672497,70.578125,69.41237113,,66.36991562,8.327790657,89.3338251,26.80882233,22.50101567,23.2564368,82.71699717,124.1670302,104.8412319,8.803,3.0,4.0,4.438596491,1.462345679,2.0,0.666666667,1.725531915,1.333333333,0.039485457,0.774011299,1.104025235,0.033348098
2024-05-04,vendor_1,brand_2,category_1,74.36496931,41.36837336,58.97464905,52.62545555,64.98901038,,,68.18133827,,,67.02912621,,,63.29657477,30.5147125,67.5798273,61.32181328,67.52020326,59.60145094,,68.43443451,45.13760192,25.72989558,63.07727013,73.71262139,,,65.56310025,70.86887186,7.880218649,88.61638489,18.88826674,17.87192115,22.29073031,113.4694368,118.3843107,106.676804,20.67433333,4.0,14.0,4.341902314,1.478794155,1.709150327,1.68627451,1.713063063,1.55,,0.851047904,5.358745943,0.066221684
2024-05-11,vendor_1,brand_2,category_1,74.82726087,42.95641187,59.5964531,49.99840552,67.78066823,,,69.72059878,,,70.05825243,,,63.03174603,30.72414436,69.43469814,61.12939278,67.75172033,61.0439256,,69.55924869,44.97140226,25.27290985,64.4368932,75.22216922,,,67.35596339,70.2397644,8.256648279,91.10213285,18.93491482,16.90292052,21.31735934,115.6722917,118.8666893,108.9328865,20.67433333,4.0,29.0,4.462214411,1.548159978,1.822807018,1.770440252,1.721148013,1.34502924,,0.832110092,3.605222182,0.069939586
2024-05-11,vendor_3,brand_6,category_2,89.8305084,57.5129533,,25.62179487,,81.91025641,,,85.94262295,,,71.20192308,,,20.79098361,79.60245902,,75.49358974,79.77884615,79.31557377,89.78525641,71.1025641,28.67948718,,69.6147541,,,,69.458128,24.137931,91.4956011,57.6354679,24.137931,44.3349753,127.3122062,156.6230672,129.7849297,8.229,3.0,11.0,4.604347826,1.532065217,1.625,1.777777778,1.894657375,1.529947917,,0.813953488,0.507046752,0.060977588
2024-06-01,vendor_1,brand_1,category_1,92.7869289,21.03018175,,34.1126415,,,,,,,57.91570372,,,59.53353714,,54.71694446,,55.14337767,60.79172106,,76.66047261,,46.87576634,68.97953832,48.26353906,,,,72.8430926,2.98089665,84.53936825,26.20174255,20.36174065,20.4939144,73.9388398,107.2211671,113.6788495,8.255,1.0,3.0,4.576271186,1.670056497,,1.0,1.874193548,1.875,,0.971153846,0.589660743,0.008492735
2024-06-01,vendor_2,brand_3,category_1,33.27695715,0.6912376,,47.08713598,,,,,,,56.1969697,,,55.6508255,,63.27272728,,59.7750516,58.47867462,,64.93000459,,29.82051135,55.37878788,58.84090909,,,,73.4444066,2.5578807,79.93548385,12.5297517,24.41655585,17.2483076,97.98647071,84.33723858,80.99409901,10.60633333,0.0,2.0,4.166666667,1.446527778,1.416666667,,1.736842105,,,1.0,0.056542811,0.001670285
2022-08-06,vendor_2,brand_3,category_1,34.6034696,0.11061945,,49.32650683,,,,,,56.91747141,58.81818182,,,54.66683316,33.09608361,62.16781656,,57.54229104,52.83710734,,62.16644467,,31.92912643,59.11414367,60.30499188,,,,76.5855753,2.6322351,83.65079365,12.89379615,23.1719819,17.87426225,89.22658648,86.93333131,76.1245636,7.179333333,0.0,,4.181818182,1.397186147,0.833333333,,1.8,2.0,,1.0,0.081454451,0.001488645
2022-08-27,vendor_1,brand_2,category_2,64.28570037,24.14807727,60.23942606,55.5950238,,65.8253012,61.73825696,,70.15909091,,,79.39156627,75.64393939,,31.3848414,64.0293649,56.6922029,68.86600688,57.81382038,65.84848485,63.54673429,42.31439726,25.25959758,,74.80257219,61.1452519,61.79811435,,64.42220746,10.5321606,88.57455044,20.77679137,19.66413493,21.14331612,114.8750474,108.2407298,115.1691644,12.44033333,3.0,7.0,4.547169811,1.525566363,1.644927536,1.5,1.712626263,1.538461538,,0.81242741,4.390200813,0.048424269
2022-08-27,vendor_1,brand_2,category_1,65.78938563,35.41176312,61.57140692,53.07174587,65.63264007,,,66.62537388,,71.39622642,70.95604396,,,65.32075472,29.32237837,68.96563195,60.16530061,69.338807,61.89481779,,67.79705999,46.2802966,26.21878418,71.73626374,73.04010321,,,66.49648843,67.82568548,9.572644874,88.1111663,20.75858432,21.43405425,24.43023791,118.7874089,114.3776547,101.58746,18.578,4.0,19.0,4.460352423,1.442111225,1.647058824,1.476190476,1.630428769,1.184782609,,0.81242741,4.390200813,0.074341077
2022-09-03,vendor_1,brand_1,category_1,84.63025215,13.0629173,,33.18821526,,,,,,61.92118797,61.13053775,,,61.9232382,35.81645293,56.11053628,,58.73827781,61.50472594,,76.4798105,,39.99901543,70.27193238,50.23258525,,,,72.09215555,6.72200975,81.64084905,26.73569,22.3066878,21.9600161,77.42052612,109.4589103,107.1227096,7.92,1.0,,4.571428571,1.634920635,,,1.8,,,0.946107784,0.453576865,0.0077156
2022-09-03,vendor_2,brand_3,category_1,36.16389455,0.50226435,,49.44960844,,,,,,57.57008285,60.55205279,,,57.30592441,28.4506703,63.9294093,,59.09618659,55.98422426,,65.33492226,,31.17205766,60.74947633,60.51214914,,,,74.96814745,1.8417848,81.27906975,14.94662925,26.16721875,19.96800585,83.550002,85.97528025,82.36229527,7.179333333,0.0,,4.666666667,1.601851852,1.5,,2.0,1.0,,0.842105263,0.0456621,0.001446624
2022-09-10,vendor_2,brand_4,category_2,53.36685111,22.72165821,60.33333333,43.29547799,,59.35227273,74.4950495,,61.39097744,,,67.51136364,66.78195489,,23.59042728,70.32658453,60.30952381,66.45931266,66.56984736,57.82706767,70.09092317,50.1559039,28.29852281,,68.36014298,69.88888889,69.5049505,,62.68838416,11.25344354,80.86291765,32.39967171,19.26132479,30.76666356,116.9829388,124.9541933,115.841611,7.198,3.0,4.0,4.154929577,1.29256651,1.8,2.0,1.632653061,1.125,0.032529169,0.85,0.295828015,0.025023555
2022-09-17,vendor_1,brand_2,category_1,68.72140985,33.10487549,59.10813538,53.774863,61.76073784,,,62.17839693,,69.14423077,67.31578947,,,65.40384615,33.74182463,65.58234148,58.43855758,67.19180296,60.41507755,,65.70097162,48.77250952,32.99847885,70.32894737,69.90424314,,,63.16581144,66.9386337,10.38950345,90.36264566,21.92628378,21.29052337,26.60099196,119.4332023,114.3623252,108.5820953,18.578,4.0,14.0,4.347222222,1.424367017,1.505952381,1.25,1.676724138,1.178571429,,0.83753258,4.004781829,0.073568189
2022-09-17,vendor_2,brand_3,category_1,36.4541832,0.7832898,,49.20224719,,,,,,56.88764045,59.46774194,,,58.15730337,27.69354839,67.74193548,,61.40449438,57.88764045,,64.83146067,,32.60674157,60.16129032,63.25806452,,,,73.7704918,1.0928961,82.5581395,16.9398907,30.0546448,20.7650273,82.30790141,81.58880165,91.37197694,7.179333333,0.0,1.0,4.7,1.520833333,1.75,,1.666666667,2.0,,0.851851852,0.091651723,0.00143996
2022-09-17,vendor_3,brand_6,category_2,85.2156057,40.860215,,28.10557185,,78.73900293,,,84.5625,,,72.66568915,78.171875,,23.3046875,79.54296875,,74.60410557,78.28152493,76.44921875,87.08211144,69.09384164,29.81818182,,71.29296875,,,,67.5675675,26.5356265,92.6760563,61.1793611,23.095823,48.8943488,113.8330283,170.2051882,139.0871692,7.082666667,3.0,6.0,4.64,1.461806416,0.8,0.0,1.756321839,1.611111111,,0.886255924,1.386730424,0.055433304
2022-09-24,vendor_2,brand_3,category_1,36.4541832,0.7832898,,49.20224719,,,,,,56.88764045,59.46774194,,,58.15730337,27.69354839,67.74193548,,61.40449438,57.88764045,,64.83146067,,32.60674157,60.16129032,63.25806452,,,,73.7704918,1.0928961,82.5581395,16.9398907,30.0546448,20.7650273,82.30790141,81.58880165,91.37197694,7.179333333,0.0,1.0,3.6,1.362424242,1.333333333,,1.75,,,0.717391304,0.130648632,0.001443168
2022-10-08,vendor_2,brand_3,category_1,36.4937388,0.2178649,,49.91752577,,,,,,56.6185567,54.78947368,,,55.21649485,32.69736842,61.17105263,,56.77319588,55.83505155,,64.01030928,,34.30927835,56.57894737,57.10526316,,,,73.0392156,2.9411764,79.4117647,11.7647058,22.0588235,14.2156862,87.39090865,78.73915466,81.82337267,7.63925,2.0,,3.0,1.046923077,,0.0,1.2,,,0.8,0.091619039,0.001467457
2022-10-15,vendor_1,brand_1,category_1,86.0465116,13.2897603,,33.00411523,,,,,,63.02469136,62.10344828,,,64.10699588,37.66502463,59.13300493,,58.81069959,63.12757202,,76.73251029,,40.218107,71.93596059,49.84729064,,,,70.9812108,6.8893528,81.1808118,27.7661795,23.5908141,22.5469728,77.10663735,121.0709049,113.2212631,8.14775,0.0,,4.833333333,1.607142857,1.0,,1.8,0.0,,0.864285714,0.483323495,0.007400002
2022-10-15,vendor_1,brand_2,category_2,63.1779821,20.83125222,63.21424581,55.71532882,,66.87845304,62.00729932,,69.81699346,,,76.02762431,73.63398693,,28.2024238,67.58175993,60.11779874,69.78143652,57.85307902,61.11111111,63.44660081,43.98731469,25.03979615,,77.60375075,64.45595303,66.75742689,,67.88911749,7.253950255,89.13162998,19.14979707,17.98631488,23.4161245,110.2817546,115.1989187,100.9575986,12.63475,2.0,2.0,4.420289855,1.4056934,1.243589744,1.375,1.534042553,1.090909091,,0.902522154,4.527007084,0.047397518
2022-10-15,vendor_2,brand_3,category_1,36.4937388,0.2178649,,49.91752577,,,,,,56.6185567,54.78947368,,,55.21649485,32.69736842,61.17105263,,56.77319588,55.83505155,,64.01030928,,34.30927835,56.57894737,57.10526316,,,,73.0392156,2.9411764,79.4117647,11.7647058,22.0588235,14.2156862,87.39090865,78.73915466,81.82337267,7.63925,0.0,,5.0,1.766666667,2.0,,2.0,2.0,,0.75,0.081168831,0.001464059
2022-10-15,vendor_3,brand_6,category_2,86.5642994,40.2745995,,27.33947368,,79.23157895,,,86.10377358,,,71.92894737,80.46226415,,23.60062893,79.27987421,,74.93947368,79.06315789,77.14150943,88.57894737,67.95526316,27.16315789,,68.22641509,,,,69.1964285,22.0982142,91.4438502,56.6964285,24.5535714,39.5089285,110.1882151,161.6306786,130.6883593,7.33225,3.0,3.0,4.645348837,1.499407266,1.333333333,,1.782485876,1.65,,0.892733564,0.922373081,0.055571893
2022-10-22,vendor_2,brand_3,category_2,38.1957773,0.9153318,,45.12568306,,56.45355191,,,59.39864865,,,68.16393443,64.88513514,,31.24324324,65.81081081,,60.34972678,61.03825137,48.03378378,64.18579235,47.63934426,26.34972678,,65.27027027,,,,80.8080808,6.060606,86.4583333,23.7373737,26.2626262,26.2626262,96.00225525,97.64466231,100.0,6.08875,,,,,,,,,,0.511111111,0.155412867,0.000132
2022-11-05,vendor_1,brand_2,category_2,62.70457195,20.68959395,60.00581137,56.57378189,,66.4576597,60.465274,,70.17320261,,,78.26496423,73.86512181,,30.2386926,65.12581056,56.85589496,68.14407318,56.51857245,61.5154486,62.17899081,41.26122385,24.23658264,,73.98203177,61.63212829,62.44966527,,67.74920495,6.621474516,89.47825833,18.14085406,17.01785648,21.85289508,109.414068,111.5350149,101.9040613,12.63475,4.0,2.0,4.436893204,1.418297036,1.637755102,1.0,1.593091335,1.121212121,,0.843930636,3.614575931,0.045695721
2022-11-19,vendor_3,brand_5,category_1,79.99623345,36.36462146,55.27395198,34.93793021,62.40538193,,,65.80287969,,,,,,,40.54330941,61.48794667,53.03664495,60.05618559,67.25395299,,79.97121758,63.99894685,43.11107083,,56.87772227,,,60.99493708,54.2220805,14.39600995,84.55977414,26.47253473,16.5542911,23.42227906,82.02518627,120.1160588,104.9522693,13.22725,2.0,12.0,4.389830508,1.444387706,1.460784314,,1.784210526,1.575,0.057967109,0.779661017,3.289297339,0.073759807
2022-12-03,vendor_3,brand_6,category_2,86.1791356,40.4448694,,26.64351987,,82.03231745,,,85.32564071,,,72.48293115,79.71119888,,20.7522272,79.31940632,,76.41986686,80.32036614,73.68997184,87.89112752,69.70528396,27.77894737,,69.80002125,,,,71.19810295,23.52652925,89.46203415,57.99135105,23.2756966,43.65036935,114.4976863,155.1274255,133.5126996,7.33225,2.0,1.0,4.691588785,1.535947931,1.4,1.4,1.868010753,1.5625,,0.821428571,0.828263578,0.056450435
2022-12-10,vendor_1,brand_2,category_1,67.51997863,32.61227861,60.02902166,51.15260066,63.67598985,,,66.00716586,,75.14814815,72.18421053,,,66.05555556,30.20483528,67.94782408,60.04273416,65.99757304,61.43905178,,66.22974045,45.46602118,29.6630818,69.94736842,73.53916063,,,63.64264454,61.18489123,12.45250355,90.32886592,21.9518043,19.80951259,26.63869182,113.4013532,112.1224954,111.7124982,19.04925,3.0,13.0,4.352713178,1.486388267,1.679487179,1.642857143,1.726873385,1.710526316,,0.871698113,3.533072749,0.071282519
2022-12-10,vendor_2,brand_3,category_1,34.9206349,0.4716981,,49.07272727,,,,,,55.32727273,57.06451613,,,57.0,31.77419355,57.83870968,,57.50909091,54.72727273,,60.85454545,,35.27272727,60.19354839,55.25806452,,,,77.2727272,1.8181818,75.5555555,12.7272727,24.5454545,15.4545454,80.74109199,75.79233111,69.96407847,7.63925,0.0,,4.666666667,1.659722222,2.0,,2.0,1.5,,1.0,0.026564457,0.00145192
2022-12-10,vendor_3,brand_6,category_2,84.4884488,34.8416289,,26.63684211,,83.94210526,,,85.22900763,,,74.41052632,80.34351145,,20.98473282,79.82442748,,77.64210526,80.68421053,72.57251908,87.26842105,70.87894737,28.55789474,,70.83206107,,,,75.502008,21.2851405,89.7674418,59.8393574,22.4899598,44.9799196,111.1336032,147.0267491,129.6260082,7.33225,3.0,5.0,4.621145374,1.558519271,1.166666667,,1.803614458,1.392857143,,0.833333333,0.777959091,0.055961939
2022-12-17,vendor_1,brand_2,category_2,61.06320782,19.19899226,65.54401379,49.04076084,,66.46218487,68.32010544,,73.13333333,,,73.76470588,76.73333333,,30.70785729,71.3631495,65.29869144,69.16601176,61.23013205,65.65555556,68.83333619,49.4196383,27.07652111,,79.19188395,68.27678796,70.05430323,,63.68017766,12.72168355,91.80188669,24.74283261,20.31552375,29.79756912,110.2011596,120.4224818,114.645868,12.63475,4.0,12.0,4.065420561,1.34423676,1.357142857,0.888888889,1.466666667,1.766666667,,0.875951294,4.155009844,0.046098954
2022-12-17,vendor_2,brand_3,category_2,41.9141914,0.9049773,,48.37190083,,59.95867769,,,61.82352941,,,70.83471074,67.56470588,,29.81176471,68.74117647,,60.92561983,60.76033058,53.36470588,64.74380165,53.36363636,28.18181818,,68.29411765,,,,80.9523809,6.3492063,91.7808219,30.1587301,26.9841269,36.5079365,101.3128621,100.0,100.0,6.08875,0.0,,5.0,1.6,1.5,,2.0,,,0.9375,0.055261976,0.000166
2022-12-31,vendor_2,brand_3,category_2,41.9141914,0.9049773,,48.37190083,,59.95867769,,,61.82352941,,,70.83471074,67.56470588,,29.81176471,68.74117647,,60.92561983,60.76033058,53.36470588,64.74380165,53.36363636,28.18181818,,68.29411765,,,,80.9523809,6.3492063,91.7808219,30.1587301,26.9841269,36.5079365,101.3128621,100.0,100.0,6.08875,0.0,,5.0,1.8,,,,,,0.9,0.069584042,0.000164
2022-12-31,vendor_2,brand_4,category_2,45.73333466,14.31654432,63.18571429,50.70237571,,62.09803922,69.72727273,,63.94202899,,,66.57843137,69.05797101,,37.89803582,63.93868307,55.5,65.79924953,61.30365824,60.24637681,71.76792501,54.57299879,36.69830564,,65.53663345,66.91428571,67.36363636,,70.99005917,6.444519822,84.46635958,24.78833123,29.60143658,24.14078254,86.10338063,116.7581291,97.07027328,7.5615,2.0,3.0,4.112676056,1.389553991,2.0,2.0,1.735772358,1.333333333,0.0375379,0.910828025,0.614659038,0.025116021
2022-12-31,vendor_3,brand_6,category_2,84.4884488,34.8416289,,26.63684211,,83.94210526,,,85.22900763,,,74.41052632,80.34351145,,20.98473282,79.82442748,,77.64210526,80.68421053,72.57251908,87.26842105,70.87894737,28.55789474,,70.83206107,,,,75.502008,21.2851405,89.7674418,59.8393574,22.4899598,44.9799196,111.1336032,147.0267491,129.6260082,7.33225,2.0,9.0,4.603524229,1.529865387,1.4,1.6,1.772597137,1.634615385,,0.903896104,1.3607546,0.056625767
2023-01-07,vendor_1,brand_1,category_1,86.9488536,12.1085594,,33.05306122,,,,,,65.08163265,64.21800948,,,65.11428571,37.01421801,63.14691943,,61.24489796,66.26122449,,78.73061224,,39.75102041,71.4549763,55.22748815,,,,71.4867617,6.5173116,80.0,23.6252545,24.6435845,22.4032586,83.63511702,113.295647,98.48791894,8.528333333,1.0,1.0,4.333333333,1.645502646,,,1.9,,,0.960629921,0.371249875,0.007246319
2023-01-07,vendor_1,brand_2,category_2,69.05043246,25.47366159,58.22061619,55.2969562,,68.73958333,58.09660064,,72.13414634,,,78.375,72.8597561,,29.89218899,63.468066,54.00127686,65.79657399,54.71722293,66.09756098,60.34050813,42.34944185,27.13959253,,72.72443285,59.04355825,59.12407608,,61.88733219,6.220304886,88.20422796,18.11892222,15.20755008,23.92782211,97.72423644,103.805867,100.0569955,13.30633333,4.0,12.0,4.025641026,1.265065016,1.282608696,1.166666667,1.353881279,1.717948718,,0.925969448,8.164152647,0.047024551
2023-01-07,vendor_2,brand_3,category_2,35.0378787,0.2178649,,50.09497207,,55.82122905,,,56.77631579,,,65.91620112,59.51973684,,32.03947368,64.07236842,,60.51955307,58.08938547,51.81578947,62.62569832,47.98882682,30.22346369,,63.74342105,,,,82.1621621,3.2432432,88.4615384,20.0,31.8918918,24.3243243,98.32617104,97.24632844,100.0,6.409666667,0.0,,5.0,1.761904762,2.0,,1.916666667,,,0.4375,0.040135122,0.000165
2023-01-14,vendor_1,brand_1,category_1,86.9488536,12.1085594,,33.05306122,,,,,,65.08163265,64.21800948,,,65.11428571,37.01421801,63.14691943,,61.24489796,66.26122449,,78.73061224,,39.75102041,71.4549763,55.22748815,,,,71.4867617,6.5173116,80.0,23.6252545,24.6435845,22.4032586,83.63511702,113.295647,98.48791894,8.528333333,0.0,,5.0,1.1,,,2.0,2.0,,0.940677966,0.413425829,0.007261471
2023-01-14,vendor_3,brand_5,category_1,80.06791122,34.32040697,56.36198084,34.49288861,64.91898634,,,67.48862407,,,,,,,39.29669381,65.00415058,53.46896709,61.66436569,68.75341762,,82.1241846,66.58498727,43.24108651,,60.55600523,,,63.58426261,55.21042094,13.8396617,82.96243098,26.30130392,17.84165097,22.46097065,87.95406303,120.1819999,102.6916603,14.034,4.0,8.0,4.486238532,1.525970683,1.636363636,2.0,1.830666667,1.470833333,0.064086823,0.821063395,2.855441104,0.073235136
2023-01-21,vendor_2,brand_3,category_2,35.0378787,0.2178649,,50.09497207,,55.82122905,,,56.77631579,,,65.91620112,59.51973684,,32.03947368,64.07236842,,60.51955307,58.08938547,51.81578947,62.62569832,47.98882682,30.22346369,,63.74342105,,,,82.1621621,3.2432432,88.4615384,20.0,31.8918918,24.3243243,98.32617104,97.24632844,100.0,6.409666667,0.0,,5.0,1.766666667,,,2.0,2.0,,0.791666667,0.070738033,0.000154
2023-01-21,vendor_2,brand_4,category_2,57.56816971,24.91745758,58.12676056,44.40892191,,60.72826087,71.27777778,,63.24203822,,,65.08695652,65.68789809,,30.83742929,67.80948347,55.0,62.53416891,65.10481837,61.89171975,70.44324941,48.31883228,27.08720134,,65.46375479,69.13380282,65.66666667,,65.60879237,8.505627003,84.14250821,26.99293153,23.85823183,25.12540306,99.02065967,117.7184671,98.37266712,8.056666667,2.0,2.0,4.230769231,1.374041699,0.5,,1.616049383,1.6,0.031409462,0.815217391,0.644502083,0.025348008
2023-01-28,vendor_1,brand_2,category_2,69.05043246,25.47366159,58.22061619,55.2969562,,68.73958333,58.09660064,,72.13414634,,,78.375,72.8597561,,29.89218899,63.468066,54.00127686,65.79657399,54.71722293,66.09756098,60.34050813,42.34944185,27.13959253,,72.72443285,59.04355825,59.12407608,,61.88733219,6.220304886,88.20422796,18.11892222,15.20755008,23.92782211,97.72423644,103.805867,100.0569955,13.30633333,4.0,9.0,4.129032258,1.329568908,1.745614035,1.538461538,1.51622807,1.130952381,,0.79366306,4.178222157,0.045727199
2023-01-28,vendor_2,brand_4,category_2,57.56816971,24.91745758,58.12676056,44.40892191,,60.72826087,71.27777778,,63.24203822,,,65.08695652,65.68789809,,30.83742929,67.80948347,55.0,62.53416891,65.10481837,61.89171975,70.44324941,48.31883228,27.08720134,,65.46375479,69.13380282,65.66666667,,65.60879237,8.505627003,84.14250821,26.99293153,23.85823183,25.12540306,99.02065967,117.7184671,98.37266712,8.056666667,2.0,6.0,4.159090909,1.269135552,1.0,2.0,1.512345679,1.545454545,0.031409462,0.914201183,1.156765436,0.025505552
2023-02-04,vendor_1,brand_2,category_2,68.54864593,23.83596449,60.36073984,54.94542726,,67.19492828,62.15294447,,71.58962956,,,76.25853825,73.92987805,,28.66089838,66.63024083,58.74174163,67.32233599,56.73905032,65.33449478,62.35494379,44.10100559,26.45620516,,74.15836727,62.42873868,62.8784503,,64.46859786,7.739507028,86.64702409,19.98120697,17.94187791,26.82515416,109.3587963,108.9039408,101.4067047,13.30633333,3.0,10.0,4.25,1.427830957,1.505555556,1.433333333,1.58536036,1.3,,0.813709677,2.565062183,0.04617207
2023-02-04,vendor_2,brand_4,category_2,56.53292659,23.27090256,58.90428937,43.67779595,,61.19555901,70.07285116,,62.88640373,,,64.69490683,65.86317982,,30.37051938,66.33094818,56.28030303,64.21507011,63.95126497,59.27278295,71.90258288,48.78732446,29.30093676,,64.69925936,68.66917413,65.38993711,,68.03306406,7.157851056,82.12013666,27.60400873,23.5867799,23.55973253,101.248824,113.470286,100.9299921,8.056666667,4.0,6.0,4.073170732,1.226312034,1.047619048,0.916666667,1.40942029,1.393939394,0.032712962,0.797619048,0.676531552,0.026053735
2023-02-11,vendor_1,brand_1,category_1,87.3161764,15.3846153,,35.86206897,,,,,,63.28078818,63.67361111,,,63.67980296,36.38888889,62.84027778,,59.18719212,65.71428571,,77.64039409,,45.00985222,72.38888889,53.76388889,,,,72.9957805,5.0632911,79.296875,25.949367,20.464135,22.1518987,84.51529553,114.2167624,108.6741105,8.528333333,0.0,1.0,4.714285714,1.630952381,,,1.833333333,2.0,,0.93902439,0.436142694,0.007442504
2023-02-11,vendor_2,brand_3,category_2,38.8888888,0.2610966,,50.06349206,,55.91005291,,,57.56115108,,,66.45502646,63.41007194,,31.01438849,65.46043165,,62.26455026,59.39153439,54.81294964,62.16402116,48.28571429,31.07407407,,65.11510791,,,,79.8941798,5.2910052,84.7619047,29.6296296,30.1587301,22.7513227,109.7303754,94.95788716,102.2076602,6.409666667,,,,,,,,,,0.791666667,0.057149732,0.000174
2023-02-18,vendor_2,brand_3,category_1,41.1764705,0.4962779,,50.79,,,,,,53.67,62.2238806,,,54.24,31.40298507,64.20895522,,58.95,54.34,,63.39,,32.97,58.71641791,58.89552239,,,,74.1071428,3.125,80.2631578,12.9464285,18.3035714,17.8571428,81.19271116,78.45743279,91.56890393,8.053666667,1.0,,4.357142857,1.447193878,2.0,,1.5,1.5,,0.583333333,0.030703101,0.001465818
2023-02-25,vendor_2,brand_3,category_1,41.1764705,0.4962779,,50.79,,,,,,53.67,62.2238806,,,54.24,31.40298507,64.20895522,,58.95,54.34,,63.39,,32.97,58.71641791,58.89552239,,,,74.1071428,3.125,80.2631578,12.9464285,18.3035714,17.8571428,81.19271116,78.45743279,91.56890393,8.053666667,0.0,2.0,4.789473684,1.613408521,1.583333333,,2.0,,,0.454545455,0.124955373,0.001553045
2023-03-04,vendor_1,brand_1,category_1,88.0572735,14.1877759,,35.16419511,,,,,,59.6300314,59.67013889,,,60.0834248,36.18650793,58.8844246,,54.51328518,60.62916358,,76.03522295,,44.25622144,70.73015873,50.45337302,,,,70.0611086,4.60061105,77.85598465,23.20456855,21.1516077,21.07594935,75.55414228,107.1024917,100.3150356,8.528333333,0.0,,4.25,1.583333333,,,2.0,,,0.961538462,0.292275574,0.007566504
2023-03-18,vendor_1,brand_2,category_2,70.10633611,22.74816127,59.86461695,59.32780513,,64.41489362,65.14571898,,67.33076923,,,77.5212766,73.13846154,,27.63860934,67.95551712,58.04015991,67.20549152,56.63050069,63.73076923,63.12154266,43.53230236,27.78287947,,75.30265,63.07370383,65.472292,,64.57246219,6.793306619,88.01169853,19.78471032,15.33523893,22.36746027,114.8104623,103.6304506,108.6863194,13.30633333,3.0,5.0,4.177631579,1.367251397,1.302380952,1.666666667,1.649810606,1.21875,,0.749341759,4.198380567,0.046318302
